cliente_id,idade,plano,ciclo,valor_mensal,regiao,canal_aquisicao,nps,data_assinatura,data_cancelamento,data_ultimo_acesso,data_extracao,dias_ativos_ult_mes,horas_assistidas_total,motivo_cancelamento,churn
2059,31,básico,Mensal,19.9,Centro-Oeste,instagram,10,2022-12-22,,2024-01-04,2024-01-31,18,423.4,,0
3971,41,Padrao,Anual,34.9,Sul,google,7,2021-11-26,,2024-01-06,2024-01-31,15,900,,0
4755,24,Premium,Mensal,55.9,Norte,instagram,7,2023-05-15,,2024-01-24,2024-01-31,12,178.8,,0
4908,26,Padrao,Anual,34.9,Nordeste,Organico,10,2023-07-27,,2024-01-14,2024-01-31,14,176.7,,0
3325,40,Padrão,Mensal,34.9,Nordeste,IG,4,2023-06-28,2023-11-26,2023-11-02,2024-01-31,1,13.3,Falta de tempo,1
5096,39,Basico,Mensal,19.9,Centro-Oeste,IG,5,2022-11-24,2023-12-31,2023-12-20,2024-01-31,2,50.8,preco,1
2277,24,básico,Mensal,1990,Sudeste,instagram,6,2022-05-15,,2024-01-20,2024-01-31,18,779.6,,0
5812,29,Basico,Mensal,19.9,Centro-Oeste,IG,7,2021-09-16,,2024-01-28,2024-01-31,14,819.7,,0
3376,65,padrão,Mensal,34.9,Sul,Indicacao,7,2023-04-29,,2024-01-15,2024-01-31,8,167.7,,0
1213,34,BASICO,Anual,19.9,Sudeste,Indicacao,0,2022-10-14,2023-10-21,2023-09-24,2024-01-31,7,216.8,PREÇO,1
2503,20,Padrão,Mensal,34.9,Sul,Indicacao,10,2023-03-13,,2024-01-05,2024-01-31,14,221.7,,0
4691,36,Premium,Mensal,55.9,Sul,orgânico,7,2023-05-03,,2024-01-31,2024-01-31,13,252.8,,0
5317,37,básico,Mensal,19.9,Nordeste,instagram,7,2023-09-24,,2024-01-29,2024-01-31,11,66.2,,0
1967,19,Padrao,Mensal,34.9,Sudeste,orgânico,4,2022-06-07,2023-12-10,2023-12-07,2024-01-31,0,0,problema tecnico,1
4213,22,Padrão,Mensal,34.9,Norte,Google,7,2022-11-24,,2024-01-14,2024-01-31,17,405.6,,0
3004,51,Padrao,Mensal,34.9,Nordeste,IG,8,2022-10-30,,2024-01-23,2024-01-31,18,639.8,,0
1591,26,Basico,Mensal,19.9,Sudeste,google,6,2022-10-05,,2024-01-11,2024-01-31,7,199.9,,0
2234,47,BASICO,Anual,19.9,Sudeste,Organico,7,2021-09-06,,2024-01-22,2024-01-31,12,700.7,,0
3505,35,padrão,Mensal,34.9,Norte,orgânico,7,2022-01-28,,2024-01-30,2024-01-31,14,637.4,,0
4401,22,Premium,Mensal,55.9,Sul,instagram,10,2022-05-26,,2024-01-02,2024-01-31,12,553,,0
1666,20,premium,Mensal,55.9,Sudeste,google,10,2022-03-09,,2024-01-23,2024-01-31,15,683.5,,0
2629,29,básico,Mensal,19.9,Sul,orgânico,9,2019-07-01,,2024-01-06,2024-01-31,18,900,,0
2099,30,Basico,Mensal,1990,Sudeste,Organico,6,2023-07-15,2023-11-17,2023-10-22,2024-01-31,4,49.4,Preço,1
4532,18,BASICO,Mensal,19.9,Nordeste,orgânico,7,2022-06-19,,2024-01-17,2024-01-31,12,427.7,,0
3931,24,Basico,Anual,19.9,Norte,Instagram,2,2023-06-29,,2024-01-05,2024-01-31,18,216.6,,0
3538,47,básico,Anual,19.9,Sudeste,orgânico,9,2023-01-13,,2024-01-27,2024-01-31,8,178.4,,0
1445,30,Padrao,Mensal,34.9,Centro-Oeste,Instagram,6,2023-01-05,2023-11-01,2023-10-06,2024-01-31,5,130.7,Pouco conteúdo novo,1
5985,41,Padrao,Anual,34.9,Sudeste,instagram,8,2023-02-13,,2024-01-20,2024-01-31,19,296.3,,0
3635,35,padrão,Anual,34.9,Nordeste,Indicacao,6,2022-09-08,2023-08-01,2023-07-18,2024-01-31,3,104.9,Concorrente,1
3393,43,BASICO,Mensal,19.9,Norte,IG,7,2023-02-20,,2024-01-13,2024-01-31,8,167.5,,0
3904,33,básico,Mensal,19.9,Nordeste,indicação,7,2023-02-21,,2024-01-07,2024-01-31,13,252.8,,0
5215,40,Basico,Mensal,19.9,Sul,indicação,9,2023-08-09,,2024-01-27,2024-01-31,11,82.5,,0
4438,33,Padrão,Mensal,34.9,Sul,orgânico,4,2023-07-02,2023-11-24,2023-11-03,2024-01-31,5,54.1,Pouco conteúdo novo,1
3831,38,Padrao,Mensal,34.9,Nordeste,Instagram,7,2023-02-20,,2024-01-05,2024-01-31,8,135.9,,0
4335,29,Padrao,Anual,3490,Sudeste,Instagram,1,2023-08-09,2023-11-22,2023-10-14,2024-01-31,6,54.4,Concorrente,1
1879,38,Padrao,Mensal,34.9,Sudeste,Instagram,6,2021-09-03,,2024-01-03,2024-01-31,10,642.7,,0
4853,35,Padrao,Mensal,34.9,Sudeste,indicação,2,2023-04-10,2023-10-08,2023-09-05,2024-01-31,5,98.3,Problema técnico,1
4290,35,premium,Anual,55.9,Sul,instagram,10,2021-02-03,,2024-01-13,2024-01-31,18,900,,0
4560,34,básico,Mensal,19.9,Sudeste,Organico,4,2022-09-17,,2024-01-04,2024-01-31,10,382.7,,0
4095,41,BASICO,Mensal,19.9,Sudeste,indicação,7,2022-08-26,,2024-01-20,2024-01-31,12,372.4,,0
5776,36,premium,Mensal,55.9,Sul,Instagram,7,2023-08-10,,2024-01-29,2024-01-31,6,51.2,,0
4249,35,padrão,Mensal,3490,Sudeste,Organico,5,2023-08-19,2023-12-23,2023-11-15,2024-01-31,3,28.4,PREÇO,1
2218,43,padrão,Mensal,3490,Sul,Google,7,2021-09-10,,2024-01-25,2024-01-31,21,900,,0
3799,19,Basico,Mensal,19.9,Centro-Oeste,Instagram,4,2023-08-03,2023-12-23,2023-12-18,2024-01-31,3,28.2,PREÇO,1
5921,36,Padrão,Mensal,34.9,Nordeste,Organico,9,2022-07-24,,2024-01-05,2024-01-31,18,643.5,,0
4222,32,premium,Anual,55.9,Sul,Google,8,2023-05-30,,2024-01-23,2024-01-31,13,232.8,,0
2056,18,Padrao,Anual,34.9,Sudeste,Organico,10,2023-06-29,,2024-01-14,2024-01-31,15,187.4,,0
1529,21,BASICO,Mensal,19.9,Sul,instagram,8,2023-04-28,,2024-01-27,2024-01-31,17,288.2,,0
5182,30,premium,Mensal,55.9,Nordeste,instagram,8,2022-12-18,,2024-01-08,2024-01-31,12,315.6,,0
2943,39,BASICO,Mensal,19.9,Sudeste,orgânico,4,2023-10-29,2024-01-08,2023-12-03,2024-01-31,4,22.1,PREÇO,1
1590,31,Padrão,Anual,34.9,Sul,indicação,7,2023-10-27,,2024-01-26,2024-01-31,16,68.5,,0
2746,23,Padrão,Anual,34.9,Sudeste,Instagram,4,2023-08-03,,2024-01-29,2024-01-31,19,188.7,,0
4594,65,Padrão,Mensal,3490,Centro-Oeste,google,7,2023-10-31,,2024-01-21,2024-01-31,9,41.1,,0
3491,31,Basico,Mensal,1990,Sudeste,Indicacao,9,2022-07-25,,2024-01-19,2024-01-31,11,303.6,,0
5532,52,Premium,Anual,55.9,Centro-Oeste,Indicacao,9,2022-06-17,,2024-01-05,2024-01-31,17,742.7,,0
2278,23,básico,Mensal,19.9,Nordeste,Indicacao,10,2023-10-27,,2024-01-21,2024-01-31,12,52.7,,0
5018,19,BASICO,Mensal,19.9,Sudeste,IG,7,2022-08-25,,2024-01-21,2024-01-31,15,581.1,,0
1660,36,básico,Mensal,19.9,Sudeste,IG,6,2021-11-10,2023-08-15,2023-08-04,2024-01-31,3,183.4,PREÇO,1
1762,53,Premium,Anual,55.9,Sudeste,Indicacao,10,2022-08-06,,2024-01-22,2024-01-31,9,268,,0
3117,29,padrão,Mensal,34.9,Sudeste,orgânico,0,2022-09-26,2023-09-25,2023-09-01,2024-01-31,5,130.4,Concorrente,1
1006,18,básico,Anual,19.9,Sudeste,Organico,6,2023-05-03,,2024-01-23,2024-01-31,14,247,,0
1322,19,básico,Mensal,19.9,Sul,instagram,5,2022-12-03,2023-12-11,2023-12-06,2024-01-31,3,79.3,Problema técnico,1
4942,41,Basico,Mensal,19.9,Centro-Oeste,orgânico,10,2023-11-15,,2024-01-11,2024-01-31,18,67.6,,0
1203,40,BASICO,Mensal,19.9,Nordeste,indicação,0,2023-04-26,2023-10-24,2023-09-26,2024-01-31,5,91.8,PREÇO,1
1838,52,Padrao,Mensal,34.9,Sudeste,Instagram,3,2022-08-13,,2024-01-28,2024-01-31,11,327.5,,0
3205,35,Padrão,Mensal,34.9,Sudeste,instagram,9,2022-11-19,,2024-01-19,2024-01-31,17,344.7,,0
3343,59,Premium,Anual,5590,Nordeste,google,8,2022-02-27,,2024-01-03,2024-01-31,9,301.3,,0
2414,25,Basico,Mensal,19.9,Sul,Indicacao,9,2023-09-19,,2024-01-10,2024-01-31,14,82.9,,0
1447,19,padrão,Mensal,3490,Centro-Oeste,IG,6,2021-12-26,,2024-01-11,2024-01-31,17,818.2,,0
2091,25,Padrão,Mensal,3490,Sul,Indicacao,6,2023-03-27,2023-12-16,2023-12-07,2024-01-31,3,43.6,Pouco conteúdo novo,1
4611,25,Basico,Anual,19.9,Sudeste,google,6,2023-02-08,,2024-01-09,2024-01-31,17,372,,0
1893,38,Padrão,Mensal,3490,Sul,google,6,2023-04-29,2023-11-19,2023-10-25,2024-01-31,2,33,Pouco conteúdo novo,1
3410,27,Basico,Mensal,19.9,Nordeste,Organico,7,2023-10-22,2023-12-26,2023-12-15,2024-01-31,1,6.3,Pouco conteúdo novo,1
1199,18,Padrão,Mensal,34.9,Sudeste,IG,6,2023-08-04,2024-01-24,2024-01-14,2024-01-31,3,40.3,Preço,1
3023,44,Basico,Mensal,19.9,Sudeste,IG,6,2022-09-11,,2024-01-31,2024-01-31,5,145.9,,0
3757,47,BASICO,Mensal,19.9,Sul,orgânico,7,2023-05-26,,2024-01-25,2024-01-31,15,179,,0
5341,32,BASICO,Anual,19.9,Centro-Oeste,google,8,2023-01-23,,2024-01-02,2024-01-31,17,308.7,,0
1331,33,Premium,Mensal,55.9,Nordeste,indicação,3,2023-07-29,2023-12-27,2023-12-14,2024-01-31,4,49.5,preco,1
1500,18,Padrao,Mensal,34.9,Sul,Organico,4,2022-10-22,,2024-01-12,2024-01-31,11,244.4,,0
4051,39,padrão,Mensal,34.9,Sudeste,Organico,4,2023-04-18,,2024-01-19,2024-01-31,15,300.9,,0
2174,46,Padrao,Anual,3490,Centro-Oeste,IG,6,2023-05-28,,2024-01-03,2024-01-31,14,253.5,,0
3816,28,Padrao,Mensal,34.9,Centro-Oeste,Google,5,2021-04-20,,2024-01-06,2024-01-31,15,885.6,,0
3100,25,premium,Mensal,5590,Sul,Google,4,2023-05-23,2023-12-15,2023-11-30,2024-01-31,1,17.3,preco,1
2735,37,premium,Mensal,55.9,Sul,orgânico,2,2023-08-25,2024-01-14,2023-12-28,2024-01-31,4,44.6,problema tecnico,1
5938,26,Padrao,Mensal,34.9,?,Instagram,3,2023-01-23,2023-11-07,2023-10-14,2024-01-31,3,71.3,Preço,1
2831,28,BASICO,Mensal,19.9,Sudeste,Google,7,2022-03-30,,2024-01-12,2024-01-31,18,673.1,,0
4041,26,Premium,Mensal,55.9,Centro-Oeste,Organico,7,2023-07-27,,2024-01-17,2024-01-31,13,134.2,,0
4668,22,BASICO,Mensal,19.9,Nordeste,Organico,3,2023-09-14,2024-01-12,2024-01-01,2024-01-31,2,17.2,preco,1
2137,26,BASICO,Mensal,19.9,Norte,orgânico,5,2022-11-05,,2024-01-06,2024-01-31,17,445.8,,0
1898,30,BASICO,Anual,19.9,Sudeste,instagram,8,2023-05-02,,2024-01-09,2024-01-31,14,253.7,,0
4440,29,Basico,Anual,19.9,Sul,Instagram,7,2023-08-29,,2024-01-14,2024-01-31,11,110.6,,0
1698,18,premium,Anual,55.9,Sudeste,google,10,2022-06-28,,2024-01-29,2024-01-31,10,361.5,,0
4094,37,básico,Mensal,19.9,Norte,instagram,10,2022-10-01,,2024-01-13,2024-01-31,10,299.3,,0
2999,50,BASICO,Mensal,19.9,Nordeste,Indicacao,8,2022-05-02,,2024-01-28,2024-01-31,11,498.7,,0
4890,36,Padrao,Mensal,3490,Sudeste,Instagram,6,2022-05-29,,2024-01-08,2024-01-31,13,450.4,,0
5058,44,Padrao,Anual,34.9,Nordeste,Organico,3,2023-02-04,2023-12-07,2023-11-12,2024-01-31,3,50.9,Preço,1
1205,47,Padrão,Mensal,34.9,Sul,indicação,10,2021-03-29,,2024-01-14,2024-01-31,17,900,,0
3738,18,padrão,Mensal,34.9,Sudeste,Organico,2,2022-03-01,2023-09-09,2023-08-28,2024-01-31,2,107.9,Preço,1
2417,30,básico,Anual,19.9,Centro-Oeste,orgânico,6,2022-06-29,,2024-01-31,2024-01-31,11,411.4,,0
1671,26,Padrao,Mensal,34.9,Norte,Google,4,2023-01-17,2023-12-26,2023-12-16,2024-01-31,1,27.3,Pouco conteúdo novo,1
1981,34,básico,Anual,1990,Sul,orgânico,6,2023-11-01,2024-01-11,2023-12-10,2024-01-31,7,32.7,Pouco conteúdo novo,1
4605,31,padrão,Mensal,34.9,Nordeste,instagram,9,2022-01-26,,2024-01-16,2024-01-31,16,621.6,,0
3425,24,Padrao,Mensal,34.9,Norte,Instagram,8,2021-07-02,,2024-01-06,2024-01-31,18,848.8,,0
5406,51,Basico,Mensal,19.9,Nordeste,instagram,7,2021-11-27,,2024-01-16,2024-01-31,13,672.4,,0
3824,22,Padrao,Mensal,34.9,Sudeste,orgânico,7,2023-05-17,2023-10-01,2023-09-06,2024-01-31,4,59.3,PREÇO,1
3934,48,Padrão,Anual,34.9,Sudeste,Instagram,8,2023-11-26,,2024-01-07,2024-01-31,6,27.3,,0
5244,22,Padrão,Anual,34.9,Centro-Oeste,instagram,6,2023-05-20,2024-01-04,2023-12-19,2024-01-31,3,37.6,problema tecnico,1
2065,29,básico,Mensal,19.9,Sudeste,instagram,7,2022-01-21,,2024-01-17,2024-01-31,18,801.5,,0
4999,25,BASICO,Anual,19.9,Sudeste,Instagram,7,2023-04-21,,2024-01-14,2024-01-31,7,132.1,,0
2947,63,Padrão,Mensal,34.9,Sudeste,Google,6,2022-10-26,,2024-01-16,2024-01-31,14,474.4,,0
3193,29,BASICO,Mensal,19.9,Sudeste,Organico,8,2023-02-27,,2024-01-26,2024-01-31,11,246.8,,0
5750,20,BASICO,Mensal,19.9,Sudeste,orgânico,10,2023-10-12,,2024-01-20,2024-01-31,11,58,,0
2208,26,premium,Mensal,55.9,Nordeste,indicação,7,2022-04-26,,2024-01-02,2024-01-31,11,552.5,,0
2506,37,premium,Mensal,55.9,Centro-Oeste,Instagram,4,2023-05-27,2023-10-13,2023-09-09,2024-01-31,6,75,preco,1
4515,62,Padrão,Mensal,34.9,Sudeste,Google,9,2023-01-16,,2024-01-17,2024-01-31,21,367.3,,0
4277,38,básico,Mensal,19.9,?,google,7,2022-06-23,,2024-01-13,2024-01-31,15,600.6,,0
5016,29,Padrao,Mensal,3490,Sudeste,instagram,6,2022-04-24,,2024-01-16,2024-01-31,18,669.5,,0
4468,32,padrão,Mensal,34.9,Centro-Oeste,orgânico,2,2023-10-25,2024-01-19,2024-01-15,2024-01-31,2,11.8,Outro,1
5660,43,Padrão,Anual,34.9,Sudeste,Indicacao,6,2022-03-11,,2024-01-18,2024-01-31,15,571.3,,0
4522,36,premium,Anual,55.9,Sul,Google,5,2022-11-30,2023-11-22,2023-11-17,2024-01-31,2,47.7,preco,1
3645,24,premium,Mensal,55.9,Sudeste,Organico,9,2022-06-02,,2024-01-11,2024-01-31,11,505.3,,0
2979,38,Padrao,Mensal,3490,Sudeste,indicação,8,2023-01-10,,2024-01-19,2024-01-31,14,257.7,,0
1240,18,Premium,Mensal,5590,Sudeste,Google,4,2023-11-24,,2024-01-07,2024-01-31,11,43.2,,0
1471,32,BASICO,Anual,19.9,Sudeste,indicação,7,2023-09-12,2023-12-30,2023-11-22,2024-01-31,5,34.9,PREÇO,1
1549,54,Padrão,Anual,34.9,Sul,Organico,10,2021-11-30,,2024-01-04,2024-01-31,16,746.8,,0
1229,29,premium,Mensal,55.9,Sul,Organico,1,2022-09-08,2023-11-10,2023-10-17,2024-01-31,1,23.9,Outro,1
3745,35,padrão,Anual,34.9,Sul,Instagram,7,2023-12-01,2024-01-26,2024-01-18,2024-01-31,3,11.4,preco,1
3051,42,Premium,Anual,5590,Norte,orgânico,4,2023-05-28,2023-10-23,2023-09-16,2024-01-31,2,33.8,preco,1
5242,50,Padrão,Mensal,34.9,Sul,Indicacao,7,2022-08-15,,2024-01-24,2024-01-31,15,390.3,,0
4273,38,Padrão,Mensal,34.9,Sudeste,Google,8,2023-09-02,2024-01-19,2024-01-07,2024-01-31,4,39.6,Pouco conteúdo novo,1
5989,32,Padrão,Mensal,34.9,Sudeste,Indicacao,7,2022-01-15,,2024-01-04,2024-01-31,9,309.3,,0
1538,58,Padrao,Mensal,3490,Norte,indicação,5,2022-04-03,,2024-01-13,2024-01-31,14,725.5,,0
5707,44,padrão,Mensal,34.9,Sudeste,orgânico,3,2023-11-01,2024-01-05,2023-12-13,2024-01-31,6,32.5,Concorrente,1
4378,25,Basico,Mensal,19.9,Nordeste,Indicacao,7,2022-10-01,,2024-01-10,2024-01-31,16,612.3,,0
2638,47,Padrao,Mensal,3490,Sudeste,google,8,2020-12-01,,2024-01-13,2024-01-31,14,900,,0
3617,51,básico,Mensal,19.9,Sudeste,indicação,9,2023-05-01,,2024-01-14,2024-01-31,11,181.6,,0
2968,40,Basico,Mensal,19.9,Sudeste,Indicacao,10,2022-04-25,,2024-01-17,2024-01-31,15,450.3,,0
2425,28,básico,Mensal,19.9,Centro-Oeste,Organico,3,2023-06-18,2023-10-13,2023-09-19,2024-01-31,3,45.9,problema tecnico,1
1192,35,Padrao,Mensal,34.9,Sudeste,instagram,10,2022-08-04,,2024-01-02,2024-01-31,14,465.5,,0
1873,29,padrão,Mensal,34.9,Sudeste,Organico,6,2022-08-13,,,2024-01-31,13,485,,0
2463,26,BASICO,Mensal,19.9,Sudeste,google,10,2023-05-29,,2024-01-08,2024-01-31,19,333.4,,0
1418,50,Padrão,Mensal,34.9,Sudeste,instagram,10,2023-08-17,,2024-01-09,2024-01-31,12,124.8,,0
2890,37,premium,Mensal,55.9,Sudeste,IG,9,2020-08-19,,2024-01-30,2024-01-31,15,900,,0
4980,29,Premium,Anual,55.9,Norte,Indicacao,4,2022-07-02,2023-11-04,2023-10-10,2024-01-31,1,44.4,Pouco conteúdo novo,1
1456,28,BASICO,Mensal,19.9,Sudeste,indicação,6,2020-02-14,,2024-01-30,2024-01-31,16,900,,0
3733,31,Padrao,Mensal,34.9,Sudeste,orgânico,6,2023-06-26,2024-01-03,2023-12-11,2024-01-31,4,59.7,Falta de tempo,1
4789,28,BASICO,Anual,19.9,Sudeste,Organico,10,2023-06-27,,2024-01-05,2024-01-31,9,141.3,,0
5510,27,premium,Anual,55.9,Centro-Oeste,orgânico,10,2023-12-11,,2024-01-25,2024-01-31,20,36.4,,0
4878,32,Basico,Anual,19.9,Sudeste,orgânico,3,2022-07-24,2023-07-08,2023-06-06,2024-01-31,3,77.6,problema tecnico,1
1022,20,BASICO,Mensal,19.9,Nordeste,instagram,7,2023-04-06,,2024-01-12,2024-01-31,10,144.5,,0
5186,23,básico,Mensal,19.9,Nordeste,orgânico,3,2023-09-22,2023-12-23,2023-12-17,2024-01-31,1,6.6,Preço,1
5448,45,BASICO,Mensal,19.9,Sul,Instagram,7,2023-01-30,,2024-01-05,2024-01-31,20,537.6,,0
2679,56,padrão,Mensal,34.9,Centro-Oeste,Organico,8,2022-09-05,2023-11-24,2023-11-21,2024-01-31,2,57.9,Concorrente,1
5248,42,BASICO,Mensal,19.9,Norte,Organico,6,2023-11-11,,2024-01-27,2024-01-31,12,40.6,,0
2901,33,Padrão,Mensal,34.9,Nordeste,Indicacao,3,2023-06-30,,2024-01-23,2024-01-31,11,171.4,,0
4885,51,Premium,Anual,55.9,Sul,Google,6,2022-09-23,2023-11-18,2023-11-04,2024-01-31,0,0,problema tecnico,1
1725,31,premium,Mensal,5590,Nordeste,indicação,5,2023-09-24,2024-01-26,2024-01-19,2024-01-31,3,23.5,problema tecnico,1
1577,20,Padrão,Anual,34.9,Nordeste,IG,8,2022-08-09,,2024-01-07,2024-01-31,14,361.5,,0
2373,36,Padrao,Mensal,34.9,Sudeste,instagram,10,2023-03-02,,2024-01-18,2024-01-31,9,227.9,,0
5041,25,padrão,Anual,3490,Sudeste,Instagram,10,2021-11-24,,2024-01-13,2024-01-31,16,825.2,,0
2843,52,Padrao,Mensal,3490,Sudeste,instagram,3,2023-06-20,2024-01-19,2023-12-29,2024-01-31,1,10.7,Pouco conteúdo novo,1
5164,50,padrão,Mensal,34.9,Sul,instagram,8,2021-11-10,,2024-01-17,2024-01-31,18,900,,0
4113,31,Padrao,Anual,34.9,Sudeste,indicação,8,2021-10-18,,2024-01-19,2024-01-31,10,432.7,,0
2547,18,Padrão,Mensal,34.9,Sudeste,orgânico,6,2022-12-07,2023-12-02,2023-11-16,2024-01-31,2,40.7,PREÇO,1
1379,51,básico,Mensal,19.9,Centro-Oeste,Google,6,2021-06-13,,2024-01-11,2024-01-31,22,900,,0
5274,43,Padrão,Mensal,34.9,Norte,Organico,8,2021-11-06,,2024-01-13,2024-01-31,11,566,,0
5023,31,Basico,Mensal,19.9,Nordeste,IG,10,2023-01-02,,2024-01-12,2024-01-31,22,469.3,,0
3925,42,básico,Anual,19.9,Sudeste,indicação,7,2022-06-21,,2024-01-21,2024-01-31,13,406.6,,0
2188,41,BASICO,Mensal,19.9,Sul,Google,7,2023-05-19,2023-12-08,2023-11-22,2024-01-31,3,35.4,preco,1
2260,32,Padrao,Anual,34.9,Sul,instagram,6,2023-01-09,,2024-01-11,2024-01-31,16,421.3,,0
2992,27,Padrão,Mensal,34.9,Sul,Google,6,2023-02-26,,2024-01-26,2024-01-31,6,96.3,,0
2627,37,Padrao,Anual,34.9,Centro-Oeste,IG,2,2023-07-04,2023-12-23,2023-11-27,2024-01-31,1,11.8,problema tecnico,1
2938,38,Padrão,Mensal,34.9,Norte,indicação,9,2022-05-26,,2024-01-10,2024-01-31,15,642.1,,0
4695,42,padrão,Anual,34.9,Nordeste,Google,6,2020-09-27,,2024-01-02,2024-01-31,12,900,,0
3392,19,BASICO,Anual,19.9,Sudeste,instagram,2,2023-07-30,2023-12-17,2023-11-24,2024-01-31,4,36.5,Pouco conteúdo novo,1
5350,20,Basico,Mensal,19.9,Sudeste,indicação,8,2021-12-10,,2024-01-08,2024-01-31,19,900,,0
3021,28,BASICO,Mensal,19.9,Sul,Organico,0,2023-04-09,2023-09-29,2023-08-25,2024-01-31,2,30.4,Falta de tempo,1
5061,44,básico,Mensal,19.9,Sul,indicação,8,2023-02-10,,2024-01-29,2024-01-31,18,396,,0
1971,36,Padrão,Mensal,34.9,Nordeste,indicação,7,2023-08-24,,2024-01-11,2024-01-31,18,141.7,,0
5278,51,Padrão,Mensal,34.9,Norte,Organico,4,2023-03-10,2023-10-17,2023-09-30,2024-01-31,1,22.9,problema tecnico,1
2460,29,Padrao,Mensal,34.9,Sudeste,google,5,2022-06-22,2023-05-15,2023-04-30,2024-01-31,1,28.3,Falta de tempo,1
1924,33,BASICO,Anual,19.9,Sudeste,Organico,10,2022-10-16,,2024-01-08,2024-01-31,13,378.2,,0
2456,29,BASICO,Mensal,19.9,Nordeste,instagram,3,2023-07-09,,2024-01-16,2024-01-31,8,74.1,,0
4432,38,Padrão,Anual,34.9,Norte,indicação,7,2023-02-20,,2024-01-13,2024-01-31,11,197.5,,0
2203,53,Basico,Mensal,1990,Sudeste,Instagram,2,2023-12-30,2024-01-24,2024-01-08,2024-01-31,4,6.7,Outro,1
3314,45,BASICO,Mensal,1990,Centro-Oeste,Indicacao,8,2022-12-01,,2024-01-21,2024-01-31,14,279,,0
1738,37,BASICO,Anual,19.9,Nordeste,google,8,2021-10-02,,2024-01-09,2024-01-31,13,683.7,,0
1349,32,Padrao,Mensal,34.9,Sul,orgânico,10,2022-10-28,,2024-01-10,2024-01-31,16,497.4,,0
4940,51,BASICO,Mensal,19.9,Sudeste,Indicacao,10,2023-03-25,,2024-01-08,2024-01-31,14,240.5,,0
4209,39,Basico,Mensal,19.9,Centro-Oeste,Instagram,8,2022-07-26,,2024-01-13,2024-01-31,9,265,,0
2173,22,Padrão,Mensal,34.9,Sul,Indicacao,6,2022-08-28,2024-01-13,2024-01-03,2024-01-31,3,104.3,Falta de tempo,1
2028,42,Premium,Anual,55.9,Sudeste,orgânico,6,2020-07-17,,2024-01-15,2024-01-31,16,900,,0
4511,43,Basico,Mensal,19.9,Sul,IG,8,2020-11-29,,2024-01-11,2024-01-31,17,900,,0
3811,31,premium,Anual,55.9,Sudeste,IG,8,2023-03-07,,2024-01-18,2024-01-31,13,277.9,,0
5752,48,Padrão,Anual,3490,Sudeste,IG,8,2023-08-20,,2024-01-05,2024-01-31,17,136.1,,0
3119,46,Padrao,Mensal,34.9,Norte,Google,2,2023-05-10,,2024-01-07,2024-01-31,7,128.4,,0
1939,38,Padrao,Mensal,34.9,Nordeste,instagram,7,2022-07-10,,2024-01-23,2024-01-31,15,536.2,,0
1915,26,premium,Anual,5590,Sudeste,Indicacao,4,2023-10-13,2024-01-07,,2024-01-31,6,40.1,Pouco conteúdo novo,1
4488,56,Basico,Anual,19.9,Nordeste,Indicacao,7,2023-12-25,,2024-01-20,2024-01-31,10,15.6,,0
1779,26,básico,Mensal,19.9,Centro-Oeste,orgânico,3,2021-10-16,,2024-01-18,2024-01-31,13,642.8,,0
1528,36,Premium,Mensal,55.9,Nordeste,orgânico,8,2021-12-22,,2024-01-14,2024-01-31,17,853.1,,0
4616,31,básico,Mensal,19.9,Centro-Oeste,Indicacao,6,2021-08-24,,2024-01-08,2024-01-31,12,768.9,,0
3503,28,padrão,Mensal,34.9,Sudeste,google,10,2023-04-11,,2024-01-21,2024-01-31,19,307.2,,0
5332,54,Premium,Mensal,55.9,Sudeste,Indicacao,8,2022-06-21,,2024-01-06,2024-01-31,11,494.6,,0
2691,31,Basico,Mensal,19.9,Nordeste,orgânico,8,2022-05-26,,,2024-01-31,12,350.6,,0
1820,37,Basico,Anual,19.9,Sul,orgânico,4,2023-01-29,2024-01-09,2023-12-06,2024-01-31,5,125.5,Pouco conteúdo novo,1
4573,33,padrão,Mensal,34.9,Norte,Instagram,6,2022-08-19,,2024-01-16,2024-01-31,22,569.7,,0
5356,28,Premium,Mensal,55.9,Sudeste,orgânico,9,2022-06-23,,2024-01-20,2024-01-31,21,759,,0
1982,46,Basico,Anual,19.9,Sudeste,Indicacao,2,2021-11-11,2023-07-06,2023-06-20,2024-01-31,3,141.1,problema tecnico,1
1979,30,BASICO,Mensal,19.9,Sul,Indicacao,9,2023-03-28,,2024-01-30,2024-01-31,18,275.6,,0
3670,33,BASICO,Anual,19.9,Sudeste,indicação,9,2022-03-27,,2024-01-30,2024-01-31,13,404.9,,0
1031,44,Basico,Mensal,19.9,Sudeste,instagram,5,2022-02-09,,2024-01-03,2024-01-31,21,900,,0
5106,47,Basico,Mensal,19.9,Norte,Instagram,1,2021-01-05,,2024-01-26,2024-01-31,12,860.1,,0
3708,30,Padrão,Mensal,34.9,Sul,Instagram,2,2021-08-30,2023-09-28,2023-09-02,2024-01-31,6,376,Problema técnico,1
1557,47,Padrao,Mensal,34.9,Sudeste,orgânico,7,2023-05-24,,2024-01-04,2024-01-31,15,188.9,,0
1567,56,Padrao,Anual,34.9,Centro-Oeste,Indicacao,6,2022-10-14,,2024-01-07,2024-01-31,18,616.3,,0
2315,31,padrão,Mensal,34.9,Sudeste,Indicacao,10,2022-12-14,,2024-01-19,2024-01-31,23,483.5,,0
